GenerationFileの情報,エージェントID,発生時刻1,発生時刻2,到着時刻1,到着時刻2,移動時間1,移動時間2
TIMEEVERY SEAT_1F_CL05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00154,18:00:00,0,18:05:48,348,00:05:48,348
TIMEEVERY SEAT_1F_CR07 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00245,18:00:00,0,18:05:48,348,00:05:48,348
TIMEEVERY SEAT_1F_LR21 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00795,18:00:00,0,18:05:48,348,00:05:48,348
TIMEEVERY SEAT_1F_CR21 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_5 ROOT_2F_R01 ROOT_2F_R02,ag00815,18:00:00,0,18:05:49,349,00:05:49,349
TIMEEVERY SEAT_1F_CL11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00391,18:00:00,0,18:05:49,349,00:05:49,349
TIMEEVERY SEAT_1F_CL12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00436,18:00:00,0,18:05:50,350,00:05:50,350
TIMEEVERY SEAT_1F_LL22 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00832,18:00:00,0,18:05:50,350,00:05:50,350
TIMEEVERY SEAT_1F_CR08 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00279,18:00:00,0,18:05:50,350,00:05:50,350
TIMEEVERY SEAT_1F_CR21 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_5 ROOT_2F_R01 ROOT_2F_R02,ag00813,18:00:00,0,18:05:51,351,00:05:51,351
TIMEEVERY SEAT_1F_CL18 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00678,18:00:00,0,18:05:51,351,00:05:51,351
TIMEEVERY SEAT_1F_CR22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_5 ROOT_2F_R01 ROOT_2F_R02,ag00858,18:00:00,0,18:05:51,351,00:05:51,351
TIMEEVERY SEAT_1F_CR06 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00198,18:00:00,0,18:05:52,352,00:05:52,352
TIMEEVERY SEAT_1F_CL12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00435,18:00:00,0,18:05:52,352,00:05:52,352
TIMEEVERY SEAT_1F_CL19 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00722,18:00:00,0,18:05:52,352,00:05:52,352
TIMEEVERY SEAT_1F_CR21 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_5 ROOT_2F_R01 ROOT_2F_R02,ag00811,18:00:00,0,18:05:53,353,00:05:53,353
TIMEEVERY SEAT_1F_RR11 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00414,18:00:00,0,18:05:53,353,00:05:53,353
TIMEEVERY SEAT_1F_CL10 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00353,18:00:00,0,18:05:53,353,00:05:53,353
TIMEEVERY SEAT_1F_CR22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_5 ROOT_2F_R01 ROOT_2F_R02,ag00851,18:00:00,0,18:05:54,354,00:05:54,354
TIMEEVERY SEAT_1F_CL20 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00761,18:00:00,0,18:05:54,354,00:05:54,354
TIMEEVERY SEAT_1F_CL05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00153,18:00:00,0,18:05:55,355,00:05:55,355
TIMEEVERY SEAT_1F_LR22 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00834,18:00:00,0,18:05:55,355,00:05:55,355
TIMEEVERY SEAT_1F_RR04 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00138,18:00:00,0,18:05:55,355,00:05:55,355
TIMEEVERY SEAT_1F_RL09 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00331,18:00:00,0,18:05:55,355,00:05:55,355
TIMEEVERY SEAT_1F_LL01 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00002,18:00:00,0,18:05:56,356,00:05:56,356
TIMEEVERY SEAT_1F_CR22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_5 ROOT_2F_R01 ROOT_2F_R02,ag00850,18:00:00,0,18:05:56,356,00:05:56,356
TIMEEVERY SEAT_1F_CR07 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00246,18:00:00,0,18:05:57,357,00:05:57,357
TIMEEVERY SEAT_1F_CR22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_5 ROOT_2F_R01 ROOT_2F_R02,ag00857,18:00:00,0,18:05:57,357,00:05:57,357
TIMEEVERY SEAT_1F_CL22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00845,18:00:00,0,18:05:57,357,00:05:57,357
TIMEEVERY SEAT_1F_LR21 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00796,18:00:00,0,18:05:57,357,00:05:57,357
TIMEEVERY SEAT_1F_CR22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_5 ROOT_2F_R01 ROOT_2F_R02,ag00852,18:00:00,0,18:05:58,358,00:05:58,358
TIMEEVERY SEAT_1F_CL04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00120,18:00:00,0,18:05:58,358,00:05:58,358
TIMEEVERY SEAT_1F_CR06 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00199,18:00:00,0,18:05:59,359,00:05:59,359
TIMEEVERY SEAT_1F_CL11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00393,18:00:00,0,18:05:59,359,00:05:59,359
TIMEEVERY SEAT_1F_CR06 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00206,18:00:00,0,18:05:59,359,00:05:59,359
TIMEEVERY SEAT_1F_LR22 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00837,18:00:00,0,18:05:59,359,00:05:59,359
TIMEEVERY SEAT_1F_CL11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00390,18:00:00,0,18:06:00,360,00:06:00,360
TIMEEVERY SEAT_1F_CR09 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00324,18:00:00,0,18:06:00,360,00:06:00,360
TIMEEVERY SEAT_1F_CR06 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00207,18:00:00,0,18:06:01,361,00:06:01,361
TIMEEVERY SEAT_1F_CL10 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00351,18:00:00,0,18:06:01,361,00:06:01,361
TIMEEVERY SEAT_1F_CL20 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00757,18:00:00,0,18:06:01,361,00:06:01,361
TIMEEVERY SEAT_1F_CR08 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00284,18:00:00,0,18:06:02,362,00:06:02,362
TIMEEVERY SEAT_1F_CR08 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00282,18:00:00,0,18:06:02,362,00:06:02,362
TIMEEVERY SEAT_1F_LR21 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00794,18:00:00,0,18:06:02,362,00:06:02,362
TIMEEVERY SEAT_1F_CL05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00155,18:00:00,0,18:06:03,363,00:06:03,363
TIMEEVERY SEAT_1F_LR22 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00835,18:00:00,0,18:06:03,363,00:06:03,363
TIMEEVERY SEAT_1F_CR10 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00361,18:00:00,0,18:06:03,363,00:06:03,363
TIMEEVERY SEAT_1F_RL05 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00170,18:00:00,0,18:06:04,364,00:06:04,364
TIMEEVERY SEAT_1F_CL12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00430,18:00:00,0,18:06:04,364,00:06:04,364
TIMEEVERY SEAT_1F_RL10 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00370,18:00:00,0,18:06:04,364,00:06:04,364
TIMEEVERY SEAT_1F_RR12 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00456,18:00:00,0,18:06:05,365,00:06:05,365
TIMEEVERY SEAT_1F_LR22 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00836,18:00:00,0,18:06:05,365,00:06:05,365
TIMEEVERY SEAT_1F_CL19 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00716,18:00:00,0,18:06:05,365,00:06:05,365
TIMEEVERY SEAT_1F_CR07 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00244,18:00:00,0,18:06:06,366,00:06:06,366
TIMEEVERY SEAT_1F_RR01 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00031,18:00:00,0,18:06:06,366,00:06:06,366
TIMEEVERY SEAT_1F_CL04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00111,18:00:00,0,18:06:06,366,00:06:06,366
TIMEEVERY SEAT_1F_CR06 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00201,18:00:00,0,18:06:07,367,00:06:07,367
TIMEEVERY SEAT_1F_LR21 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00797,18:00:00,0,18:06:07,367,00:06:07,367
TIMEEVERY SEAT_1F_LR03 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00073,18:00:00,0,18:06:08,368,00:06:08,368
TIMEEVERY SEAT_1F_CR08 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00287,18:00:00,0,18:06:08,368,00:06:08,368
TIMEEVERY SEAT_1F_CR08 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00281,18:00:00,0,18:06:08,368,00:06:08,368
TIMEEVERY SEAT_1F_CL19 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00724,18:00:00,0,18:06:08,368,00:06:08,368
TIMEEVERY SEAT_1F_CL11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00395,18:00:00,0,18:06:09,369,00:06:09,369
TIMEEVERY SEAT_1F_CR11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00399,18:00:00,0,18:06:09,369,00:06:09,369
TIMEEVERY SEAT_1F_RL05 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00169,18:00:00,0,18:06:10,370,00:06:10,370
TIMEEVERY SEAT_1F_CL12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00434,18:00:00,0,18:06:10,370,00:06:10,370
TIMEEVERY SEAT_1F_RL10 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00368,18:00:00,0,18:06:10,370,00:06:10,370
TIMEEVERY SEAT_1F_LR21 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00798,18:00:00,0,18:06:10,370,00:06:10,370
TIMEEVERY SEAT_1F_CR07 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00241,18:00:00,0,18:06:11,371,00:06:11,371
TIMEEVERY SEAT_1F_CL19 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00715,18:00:00,0,18:06:11,371,00:06:11,371
TIMEEVERY SEAT_1F_CL21 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00802,18:00:00,0,18:06:12,372,00:06:12,372
TIMEEVERY SEAT_1F_CL11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00389,18:00:00,0,18:06:12,372,00:06:12,372
TIMEEVERY SEAT_1F_RR12 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00454,18:00:00,0,18:06:12,372,00:06:12,372
TIMEEVERY SEAT_1F_CL12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00431,18:00:00,0,18:06:13,373,00:06:13,373
TIMEEVERY SEAT_1F_CR06 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00202,18:00:00,0,18:06:13,373,00:06:13,373
TIMEEVERY SEAT_1F_CR09 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00320,18:00:00,0,18:06:13,373,00:06:13,373
TIMEEVERY SEAT_1F_LL02 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00035,18:00:00,0,18:06:14,374,00:06:14,374
TIMEEVERY SEAT_1F_RL04 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00134,18:00:00,0,18:06:14,374,00:06:14,374
TIMEEVERY SEAT_1F_CL20 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00764,18:00:00,0,18:06:14,374,00:06:14,374
TIMEEVERY SEAT_1F_RR11 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00417,18:00:00,0,18:06:15,375,00:06:15,375
TIMEEVERY SEAT_1F_CL04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00113,18:00:00,0,18:06:15,375,00:06:15,375
TIMEEVERY SEAT_1F_CR09 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00322,18:00:00,0,18:06:15,375,00:06:15,375
TIMEEVERY SEAT_1F_CL11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00394,18:00:00,0,18:06:16,376,00:06:16,376
TIMEEVERY SEAT_1F_RR03 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00098,18:00:00,0,18:06:16,376,00:06:16,376
TIMEEVERY SEAT_1F_CL19 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00719,18:00:00,0,18:06:16,376,00:06:16,376
TIMEEVERY SEAT_1F_RL05 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00171,18:00:00,0,18:06:17,377,00:06:17,377
TIMEEVERY SEAT_1F_RL10 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00369,18:00:00,0,18:06:17,377,00:06:17,377
TIMEEVERY SEAT_1F_CL20 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00763,18:00:00,0,18:06:17,377,00:06:17,377
TIMEEVERY SEAT_1F_CR06 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00200,18:00:00,0,18:06:18,378,00:06:18,378
TIMEEVERY SEAT_1F_CL04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00119,18:00:00,0,18:06:18,378,00:06:18,378
TIMEEVERY SEAT_1F_CR05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00168,18:00:00,0,18:06:19,379,00:06:19,379
TIMEEVERY SEAT_1F_CL12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00428,18:00:00,0,18:06:19,379,00:06:19,379
TIMEEVERY SEAT_1F_RR12 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00455,18:00:00,0,18:06:19,379,00:06:19,379
TIMEEVERY SEAT_1F_CL22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00840,18:00:00,0,18:06:19,379,00:06:19,379
TIMEEVERY SEAT_1F_LR22 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00838,18:00:00,0,18:06:20,380,00:06:20,380
TIMEEVERY SEAT_1F_CR10 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00365,18:00:00,0,18:06:20,380,00:06:20,380
TIMEEVERY SEAT_1F_CR05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00159,18:00:00,0,18:06:21,381,00:06:21,381
TIMEEVERY SEAT_1F_RR02 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00062,18:00:00,0,18:06:21,381,00:06:21,381
TIMEEVERY SEAT_1F_CL03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00081,18:00:00,0,18:06:21,381,00:06:21,381
TIMEEVERY SEAT_1F_CL20 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00766,18:00:00,0,18:06:21,381,00:06:21,381
TIMEEVERY SEAT_1F_RL10 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00372,18:00:00,0,18:06:22,382,00:06:22,382
TIMEEVERY SEAT_1F_CL20 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00758,18:00:00,0,18:06:22,382,00:06:22,382
TIMEEVERY SEAT_1F_CL12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00433,18:00:00,0,18:06:23,383,00:06:23,383
TIMEEVERY SEAT_1F_CR11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00405,18:00:00,0,18:06:23,383,00:06:23,383
TIMEEVERY SEAT_1F_CL04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00117,18:00:00,0,18:06:23,383,00:06:23,383
TIMEEVERY SEAT_1F_RL04 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00132,18:00:00,0,18:06:23,383,00:06:23,383
TIMEEVERY SEAT_1F_CL21 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00800,18:00:00,0,18:06:24,384,00:06:24,384
TIMEEVERY SEAT_1F_CR10 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00362,18:00:00,0,18:06:24,384,00:06:24,384
TIMEEVERY SEAT_1F_LR01 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00003,18:00:00,0,18:06:25,385,00:06:25,385
TIMEEVERY SEAT_1F_CL22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00843,18:00:00,0,18:06:25,385,00:06:25,385
TIMEEVERY SEAT_1F_RL10 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00371,18:00:00,0,18:06:25,385,00:06:25,385
TIMEEVERY SEAT_1F_CR05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00166,18:00:00,0,18:06:26,386,00:06:26,386
TIMEEVERY SEAT_1F_CL04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00118,18:00:00,0,18:06:26,386,00:06:26,386
TIMEEVERY SEAT_1F_RR03 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00101,18:00:00,0,18:06:26,386,00:06:26,386
TIMEEVERY SEAT_1F_CL21 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00807,18:00:00,0,18:06:27,387,00:06:27,387
TIMEEVERY SEAT_1F_LL02 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00034,18:00:00,0,18:06:27,387,00:06:27,387
TIMEEVERY SEAT_1F_RR01 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00030,18:00:00,0,18:06:27,387,00:06:27,387
TIMEEVERY SEAT_1F_RR11 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00416,18:00:00,0,18:06:28,388,00:06:28,388
